dress_id,kind,archetype_id,x,y,scale,rotation,style_zone,z_layer
dt_184_0,tree,veg_street_tree_01,14783.7,5049.0,0.86,0,dense_urban,31
dt_184_1,tree,veg_planter_tree_03,14920.5,4985.0,0.91,0,dense_urban,31
dp_184_0,hydrant,pro_hydrant_17,14711.3,4939.0,0.44,0,dense_urban,32
dp_184_1,mailbox,pro_mailbox_04,14711.3,4985.0,0.47,0,dense_urban,32
dt_185_0,tree,veg_planter_tree_10,15177.0,4893.6,0.8,0,dense_urban,31
dt_185_1,tree,veg_street_tree_08,15177.0,4950.8,0.77,0,dense_urban,31
dp_185_0,bench,pro_bench_18,14994.0,4893.6,0.43,0,dense_urban,32
dp_185_1,utility_box,pro_utility_box_05,15108.33,4823.4,0.4,0,dense_urban,32
dt_186_0,tree,veg_street_tree_01,546.5,5082.07,0.81,0,residential,31
dt_186_1,tree,veg_planter_tree_03,489.5,5181.0,0.89,0,residential,31
dp_186_0,hydrant,pro_hydrant_02,470.0,5028.6,0.45,0,residential,32
dt_187_0,tree,veg_street_tree_01,794.0,5049.53,0.9199999999999999,0,residential,31
dt_187_1,tree,veg_street_tree_08,726.67,5189.0,0.83,0,residential,31
dp_187_0,hydrant,pro_hydrant_02,702.0,4975.8,0.44,0,residential,32
dt_188_0,tree,veg_planter_tree_10,933.17,5218.5,0.87,0,residential,31
dt_188_1,tree,veg_street_tree_01,994.83,5218.5,0.9199999999999999,0,residential,31
dp_188_0,bench,pro_bench_18,964.0,5019.9,0.48,0,residential,32
dt_189_0,tree,veg_autumn_tree_04,1121.0,5194.0,0.78,0,residential,31
dt_189_1,tree,veg_planter_tree_03,1159.0,5194.0,0.76,0,residential,31
dp_189_0,planter,pro_planter_13,1140.0,5020.4,0.42,0,residential,32
dt_190_0,tree,veg_street_tree_08,1344.0,5184.0,0.76,0,residential,31
dt_190_1,tree,veg_street_tree_01,1458.0,5101.77,0.86,0,residential,31
dp_190_0,bench,pro_bench_18,1283.0,5069.65,0.42,0,residential,32
dt_191_0,tree,veg_planter_tree_03,1602.5,5090.5,0.96,0,residential,31
dt_191_1,tree,veg_street_tree_01,1602.5,5123.5,0.96,0,residential,31
dp_191_0,hydrant,pro_hydrant_17,1429.0,5107.0,0.48,0,residential,32
dt_192_0,tree,veg_autumn_tree_04,2886.0,5106.83,0.81,0,residential,31
dt_192_1,tree,veg_street_tree_08,2886.0,5149.17,0.77,0,residential,31
dp_192_0,planter,pro_planter_13,2687.0,5128.0,0.42,0,residential,32
dt_193_0,tree,veg_planter_tree_10,3086.0,5154.17,0.88,0,residential,31
dt_193_1,tree,veg_street_tree_01,3008.0,5301.5,0.9199999999999999,0,residential,31
dp_193_0,hydrant,pro_hydrant_17,2978.0,5076.5,0.48,0,residential,32
dt_194_0,tree,veg_autumn_tree_04,3445.5,5107.97,0.74,0,residential,31
dt_194_1,tree,veg_street_tree_08,3445.5,5159.43,0.74,0,residential,31
dp_194_0,planter,pro_planter_13,3283.5,5133.7,0.43,0,residential,32
dt_195_0,tree,veg_planter_tree_03,3543.5,5205.7,0.9299999999999999,0,residential,31
dt_195_1,tree,veg_planter_tree_03,3639.5,5133.13,0.95,0,residential,31
dp_195_0,bench,pro_bench_18,3491.5,5105.85,0.48,0,residential,32
dt_196_0,tree,veg_planter_tree_10,4106.0,5138.07,0.88,0,residential,31
dt_196_1,tree,veg_street_tree_01,4024.0,5287.2,0.81,0,residential,31
dp_196_0,planter,pro_planter_13,3992.0,5059.5,0.44,0,residential,32
dt_197_0,tree,veg_street_tree_01,4295.5,5088.4,0.84,0,residential,31
dt_197_1,tree,veg_planter_tree_03,4217.17,5203.2,0.79,0,residential,31
dp_197_0,hydrant,pro_hydrant_17,4187.0,5027.0,0.4,0,residential,32
dt_198_0,tree,veg_street_tree_08,4411.37,5225.5,0.86,0,residential,31
dt_198_1,tree,veg_street_tree_08,4523.5,5157.83,0.91,0,residential,31
dp_198_0,planter,pro_planter_13,4351.3,5133.0,0.48,0,residential,32
dp_199_0,bollard,pro_bollard_09,7149.5,5088.67,0.38,0,bridge_highway,32
dp_199_1,utility_box,pro_utility_box_05,7295.37,5045.0,0.44,0,bridge_highway,32
dp_200_0,utility_box,pro_utility_box_05,7452.5,5074.1,0.43,0,bridge_highway,32
dp_200_1,barrier,pro_barrier_07,7388.5,5161.03,0.46,0,bridge_highway,32
dt_201_0,tree,veg_autumn_tree_04,12588.97,5197.0,0.82,0,dense_urban,31
dt_201_1,tree,veg_autumn_tree_04,12669.93,5197.0,0.89,0,dense_urban,31
dp_201_0,bench,pro_bench_18,12588.97,5012.0,0.48,0,dense_urban,32
dp_201_1,utility_box,pro_utility_box_05,12495.0,5127.67,0.49,0,dense_urban,32
dt_202_0,tree,veg_street_tree_08,14938.0,5116.5,0.81,0,dense_urban,31
dt_202_1,tree,veg_autumn_tree_04,14861.03,5204.5,0.89,0,dense_urban,31
dp_202_0,planter,pro_planter_13,14802.07,5068.5,0.45,0,dense_urban,32
dp_202_1,hydrant,pro_hydrant_02,14861.03,5068.5,0.47,0,dense_urban,32
dt_203_0,tree,veg_autumn_tree_04,1072.0,5342.5,0.95,0,residential,31
dt_203_1,tree,veg_street_tree_08,1198.0,5286.17,0.96,0,residential,31
dp_203_0,hydrant,pro_hydrant_17,1005.0,5267.0,0.42,0,residential,32
dt_204_0,tree,veg_street_tree_08,1495.93,5369.0,0.82,0,residential,31
dt_204_1,tree,veg_autumn_tree_04,1565.47,5369.0,0.89,0,residential,31
dp_204_0,bench,pro_bench_18,1530.7,5184.0,0.46,0,residential,32
dt_205_0,tree,veg_street_tree_01,2870.3,5247.0,0.85,0,residential,31
dt_205_1,tree,veg_street_tree_01,2870.3,5295.0,0.91,0,residential,31
dp_205_0,planter,pro_planter_13,2673.0,5271.0,0.39,0,residential,32
dt_206_0,tree,veg_autumn_tree_04,4201.2,5352.0,0.77,0,residential,31
dt_206_1,tree,veg_street_tree_08,4316.0,5306.0,0.87,0,residential,31
dp_206_0,hydrant,pro_hydrant_17,4139.8,5292.0,0.48,0,residential,32
dt_207_0,tree,veg_planter_tree_03,4471.0,5281.0,0.88,0,residential,31
dt_207_1,tree,veg_planter_tree_10,4405.0,5367.0,0.81,0,residential,31
dp_207_0,planter,pro_planter_13,4381.0,5234.0,0.44,0,residential,32
dp_208_0,utility_box,pro_utility_box_05,7489.17,5204.5,0.41000000000000003,0,bridge_highway,32
dp_208_1,barrier,pro_barrier_07,7414.5,5315.5,0.39,0,bridge_highway,32
dt_209_0,tree,veg_street_tree_08,12676.1,5252.5,0.91,0,dense_urban,31
dt_209_1,tree,veg_street_tree_01,12676.1,5289.5,0.94,0,dense_urban,31
dp_209_0,planter,pro_planter_13,12506.5,5252.5,0.49,0,dense_urban,32
dp_209_1,hydrant,pro_hydrant_17,12611.9,5202.5,0.49,0,dense_urban,32
dt_210_0,tree,veg_planter_tree_10,212.0,5499.9,0.94,0,residential,31
dt_210_1,tree,veg_street_tree_01,137.67,5620.5,0.95,0,residential,31
dp_210_0,bench,pro_bench_18,109.5,5435.6,0.41000000000000003,0,residential,32
dt_211_0,tree,veg_planter_tree_03,1482.83,5572.5,0.8,0,residential,31
dt_211_1,tree,veg_planter_tree_03,1617.5,5507.5,0.88,0,residential,31
dp_211_0,hydrant,pro_hydrant_17,1411.5,5484.0,0.38,0,residential,32
dt_212_0,tree,veg_street_tree_01,1804.5,5459.0,0.96,0,residential,31
dt_212_1,tree,veg_street_tree_08,1728.17,5537.0,0.96,0,residential,31
dp_212_0,hydrant,pro_hydrant_02,1699.0,5416.0,0.45,0,residential,32
dt_213_0,tree,veg_autumn_tree_04,3128.1,5471.5,0.85,0,residential,31
dt_213_1,tree,veg_autumn_tree_04,3128.1,5516.5,0.91,0,residential,31
dp_213_0,planter,pro_planter_13,2921.5,5494.0,0.43,0,residential,32
dt_214_0,tree,veg_street_tree_01,4146.43,5603.5,0.94,0,residential,31
dt_214_1,tree,veg_street_tree_01,4226.97,5603.5,0.84,0,residential,31
dp_214_0,bench,pro_bench_03,4186.7,5451.5,0.43,0,residential,32
dt_215_0,tree,veg_planter_tree_10,11096.03,5549.0,0.96,0,dense_urban,31
dt_215_1,tree,veg_street_tree_01,11160.27,5549.0,0.96,0,dense_urban,31
dp_215_0,planter,pro_planter_13,11096.03,5428.0,0.47,0,dense_urban,32
dp_215_1,hydrant,pro_hydrant_02,11018.8,5501.0,0.48,0,dense_urban,32
dt_216_0,tree,veg_autumn_tree_04,12693.0,5437.83,0.88,0,dense_urban,31
dt_216_1,tree,veg_street_tree_01,12633.67,5590.5,0.9199999999999999,0,dense_urban,31
dp_216_0,utility_box,pro_utility_box_05,12592.33,5357.5,0.44,0,dense_urban,32
dp_216_1,planter,pro_planter_13,12538.0,5505.17,0.47,0,dense_urban,32
dt_217_0,tree,veg_street_tree_08,12797.33,5562.5,0.95,0,dense_urban,31
dt_217_1,tree,veg_street_tree_01,12850.67,5562.5,0.96,0,dense_urban,31
dp_217_0,bench,pro_bench_03,12797.33,5342.7,0.4,0,dense_urban,32
dp_217_1,utility_box,pro_utility_box_05,12850.67,5342.7,0.45,0,dense_urban,32
dt_218_0,tree,veg_street_tree_01,13162.67,5530.5,0.84,0,dense_urban,31
dt_218_1,tree,veg_street_tree_01,13266.0,5461.03,0.79,0,dense_urban,31
dp_218_0,hydrant,pro_hydrant_02,13107.0,5409.57,0.42,0,dense_urban,32
dp_218_1,mailbox,pro_mailbox_04,13205.33,5345.1,0.46,0,dense_urban,32
dt_219_0,tree,veg_planter_tree_03,1525.63,5785.5,0.81,0,residential,31
dt_219_1,tree,veg_street_tree_01,1695.9,5733.17,0.89,0,residential,31
dp_219_0,bench,pro_bench_03,1436.5,5716.0,0.41000000000000003,0,residential,32
dt_220_0,tree,veg_planter_tree_10,1880.0,5633.17,0.9299999999999999,0,residential,31
dt_220_1,tree,veg_autumn_tree_04,1801.97,5750.5,0.83,0,residential,31
dp_220_0,planter,pro_planter_13,1771.95,5570.5,0.39,0,residential,32
dt_221_0,tree,veg_autumn_tree_04,2931.0,5794.5,0.94,0,residential,31
dt_221_1,tree,veg_planter_tree_03,3061.0,5722.37,0.84,0,residential,31
dp_221_0,planter,pro_planter_13,2862.0,5695.3,0.39,0,residential,32
dt_222_0,tree,veg_street_tree_01,3252.0,5687.43,0.9,0,residential,31
dt_222_1,tree,veg_planter_tree_03,3191.33,5778.5,0.82,0,residential,31
dp_222_0,bench,pro_bench_18,3170.0,5637.9,0.44,0,residential,32
dt_223_0,tree,veg_street_tree_01,3329.0,5764.5,0.87,0,residential,31
dt_223_1,tree,veg_street_tree_01,3367.0,5764.5,0.9199999999999999,0,residential,31
dp_223_0,hydrant,pro_hydrant_17,3348.0,5539.5,0.43,0,residential,32
dt_224_0,tree,veg_autumn_tree_04,3715.0,5600.4,0.86,0,residential,31
dt_224_1,tree,veg_planter_tree_10,3715.0,5653.2,0.8,0,residential,31
dp_224_0,planter,pro_planter_13,3526.0,5626.8,0.45,0,residential,32
dt_225_0,tree,veg_planter_tree_10,4006.67,5805.5,0.94,0,residential,31
dt_225_1,tree,veg_planter_tree_10,4053.33,5805.5,0.84,0,residential,31
dp_225_0,planter,pro_planter_13,4030.0,5593.7,0.42,0,residential,32
dt_226_0,tree,veg_autumn_tree_04,4164.5,5767.0,0.95,0,residential,31
dt_226_1,tree,veg_autumn_tree_04,4260.5,5705.0,0.84,0,residential,31
dp_226_0,hydrant,pro_hydrant_17,4112.5,5683.0,0.41000000000000003,0,residential,32
dt_227_0,tree,veg_autumn_tree_04,4327.2,5733.0,0.9299999999999999,0,residential,31
dt_227_1,tree,veg_street_tree_01,4375.6,5733.0,0.83,0,residential,31
dp_227_0,bench,pro_bench_03,4351.4,5612.0,0.44,0,residential,32
dt_228_0,tree,veg_street_tree_08,10290.0,5691.17,0.85,0,dense_urban,31
dt_228_1,tree,veg_autumn_tree_04,10204.5,5800.5,0.79,0,dense_urban,31
dp_228_0,mailbox,pro_mailbox_04,10137.0,5632.5,0.41000000000000003,0,dense_urban,32
dp_228_1,bench,pro_bench_03,10056.5,5736.83,0.45,0,dense_urban,32
dt_229_0,tree,veg_planter_tree_03,11096.73,5717.0,0.9199999999999999,0,dense_urban,31
dt_229_1,tree,veg_planter_tree_10,11165.37,5717.0,0.83,0,dense_urban,31
dp_229_0,utility_box,pro_utility_box_05,11096.73,5578.0,0.49,0,dense_urban,32
dp_229_1,planter,pro_planter_13,11165.37,5578.0,0.49,0,dense_urban,32
dt_230_0,tree,veg_planter_tree_10,1340.67,5949.0,0.95,0,residential,31
dt_230_1,tree,veg_planter_tree_10,1440.0,5901.0,0.96,0,residential,31
dp_230_0,planter,pro_planter_13,1287.0,5886.0,0.44,0,residential,32
dt_231_0,tree,veg_autumn_tree_04,1512.6,5982.5,0.77,0,residential,31
dt_231_1,tree,veg_street_tree_08,1592.7,5982.5,0.75,0,residential,31
dp_231_0,bench,pro_bench_18,1552.65,5790.5,0.38,0,residential,32
dt_232_0,tree,veg_street_tree_08,1748.33,5968.3,0.88,0,residential,31
dt_232_1,tree,veg_planter_tree_10,1811.67,5968.3,0.81,0,residential,31
dp_232_0,hydrant,pro_hydrant_17,1780.0,5756.5,0.47,0,residential,32
dt_233_0,tree,veg_street_tree_01,2198.0,5795.07,0.77,0,residential,31
dt_233_1,tree,veg_street_tree_01,2198.0,5835.53,0.75,0,residential,31
dp_233_0,bench,pro_bench_18,2055.0,5815.3,0.43,0,residential,32
dt_234_0,tree,veg_planter_tree_10,2814.0,5846.83,0.91,0,residential,31
dt_234_1,tree,veg_street_tree_01,2814.0,5901.17,0.94,0,residential,31
dp_234_0,hydrant,pro_hydrant_02,2651.0,5874.0,0.4,0,residential,32
dt_235_0,tree,veg_street_tree_01,3067.5,5845.0,0.9299999999999999,0,residential,31
dt_235_1,tree,veg_street_tree_01,3067.5,5875.0,0.95,0,residential,31
dp_235_0,hydrant,pro_hydrant_02,2845.1,5860.0,0.41000000000000003,0,residential,32
dt_236_0,tree,veg_street_tree_08,3588.33,5910.0,0.79,0,residential,31
dt_236_1,tree,veg_planter_tree_10,3733.0,5844.47,0.76,0,residential,31
dp_236_0,planter,pro_planter_13,3512.0,5820.7,0.48,0,residential,32
dt_237_0,tree,veg_autumn_tree_04,3876.5,5794.03,0.96,0,residential,31
dt_237_1,tree,veg_street_tree_08,3876.5,5847.27,0.85,0,residential,31
dp_237_0,planter,pro_planter_13,3736.5,5820.65,0.41000000000000003,0,residential,32
dt_238_0,tree,veg_autumn_tree_04,10926.33,5982.5,0.82,0,dense_urban,31
dt_238_1,tree,veg_street_tree_01,11057.0,5926.83,0.78,0,dense_urban,31
dp_238_0,hydrant,pro_hydrant_17,10857.0,5889.17,0.41000000000000003,0,dense_urban,32
dp_238_1,mailbox,pro_mailbox_04,10982.67,5838.5,0.45,0,dense_urban,32
dt_239_0,tree,veg_street_tree_08,1318.53,6123.0,0.83,0,residential,31
dt_239_1,tree,veg_street_tree_01,1368.57,6123.0,0.78,0,residential,31
dp_239_0,bench,pro_bench_03,1343.55,5948.0,0.39,0,residential,32
dt_240_0,tree,veg_autumn_tree_04,1869.0,6019.33,0.83,0,residential,31
dt_240_1,tree,veg_planter_tree_03,1869.0,6066.67,0.9,0,residential,31
dp_240_0,planter,pro_planter_13,1629.4,6043.0,0.48,0,residential,32
dt_241_0,tree,veg_autumn_tree_04,2861.5,6015.0,0.9299999999999999,0,residential,31
dt_241_1,tree,veg_street_tree_01,2807.83,6137.0,0.83,0,residential,31
dp_241_0,bench,pro_bench_03,2790.0,5950.0,0.46,0,residential,32
dt_242_0,tree,veg_planter_tree_03,5957.0,6030.67,0.91,0,commercial,31
dt_242_1,tree,veg_planter_tree_10,5957.0,6075.33,0.94,0,commercial,31
dp_242_0,bench,pro_bench_18,5712.2,6019.5,0.38,0,commercial,32
dp_242_1,mailbox,pro_mailbox_04,5832.1,5973.0,0.44,0,commercial,32
dp_242_2,newspaper_box,pro_newspaper_box_12,5885.55,5973.0,0.41000000000000003,0,commercial,32
dt_243_0,tree,veg_street_tree_08,1155.5,6326.0,0.81,0,residential,31
dt_243_1,tree,veg_planter_tree_10,1210.5,6326.0,0.77,0,residential,31
dp_243_0,bench,pro_bench_18,1183.0,6193.0,0.4,0,residential,32
dt_244_0,tree,veg_planter_tree_03,1787.5,6226.17,0.84,0,residential,31
dt_244_1,tree,veg_planter_tree_03,1787.5,6257.83,0.9,0,residential,31
dp_244_0,planter,pro_planter_13,1596.8,6242.0,0.49,0,residential,32
dt_245_0,tree,veg_street_tree_08,3660.5,6273.03,0.96,0,residential,31
dt_245_1,tree,veg_street_tree_01,3660.5,6309.57,0.96,0,residential,31
dp_245_0,planter,pro_planter_13,3464.5,6291.3,0.42,0,residential,32
dt_246_0,tree,veg_autumn_tree_04,5849.83,6298.0,0.88,0,commercial,31
dt_246_1,tree,veg_autumn_tree_04,5960.5,6229.57,0.9199999999999999,0,commercial,31
dp_246_0,newspaper_box,pro_newspaper_box_12,5790.5,6166.52,0.49,0,commercial,32
dp_246_1,planter,pro_planter_13,5790.5,6204.35,0.49,0,commercial,32
dp_246_2,hydrant,pro_hydrant_17,5790.5,6242.18,0.49,0,commercial,32
dt_247_0,tree,veg_autumn_tree_04,6176.5,6190.77,0.79,0,commercial,31
dt_247_1,tree,veg_street_tree_08,6108.17,6320.5,0.88,0,commercial,31
dp_247_0,mailbox,pro_mailbox_04,6045.25,6121.9,0.41000000000000003,0,commercial,32
dp_247_1,newspaper_box,pro_newspaper_box_12,6083.0,6121.9,0.39,0,commercial,32
dp_247_2,planter,pro_planter_13,5994.5,6260.6,0.44,0,commercial,32
dt_248_0,tree,veg_street_tree_08,6232.33,6340.0,0.74,0,commercial,31
dt_248_1,tree,veg_autumn_tree_04,6287.67,6340.0,0.74,0,commercial,31
dp_248_0,hydrant,pro_hydrant_02,6218.5,6206.4,0.38,0,commercial,32
dp_248_1,bench,pro_bench_18,6260.0,6206.4,0.38,0,commercial,32
dp_248_2,mailbox,pro_mailbox_04,6301.5,6206.4,0.44,0,commercial,32
dt_249_0,tree,veg_autumn_tree_04,9510.07,6307.5,0.94,0,dense_urban,31
dt_249_1,tree,veg_planter_tree_03,9572.53,6307.5,0.84,0,dense_urban,31
dp_249_0,utility_box,pro_utility_box_05,9510.07,6171.5,0.39,0,dense_urban,32
dp_249_1,planter,pro_planter_13,9572.53,6171.5,0.44,0,dense_urban,32
dt_250_0,tree,veg_planter_tree_03,14990.0,6231.5,0.84,0,dense_urban,31
dt_250_1,tree,veg_street_tree_01,14926.67,6359.5,0.79,0,dense_urban,31
dp_250_0,utility_box,pro_utility_box_05,14881.33,6163.5,0.39,0,dense_urban,32
dp_250_1,planter,pro_planter_13,14926.67,6163.5,0.38,0,dense_urban,32
dt_251_0,tree,veg_planter_tree_10,15050.67,6330.5,0.79,0,dense_urban,31
dt_251_1,tree,veg_planter_tree_10,15178.0,6265.5,0.88,0,dense_urban,31
dp_251_0,planter,pro_planter_13,14983.0,6218.5,0.44,0,dense_urban,32
dp_251_1,hydrant,pro_hydrant_02,15105.33,6158.5,0.41000000000000003,0,dense_urban,32
dt_252_0,tree,veg_planter_tree_03,1282.5,6534.0,0.96,0,residential,31
dt_252_1,tree,veg_planter_tree_10,1410.5,6481.33,0.96,0,residential,31
dp_252_0,hydrant,pro_hydrant_02,1214.5,6464.0,0.39,0,residential,32
dt_253_0,tree,veg_street_tree_08,1847.5,6442.67,0.88,0,residential,31
dt_253_1,tree,veg_planter_tree_03,1754.27,6518.0,0.9199999999999999,0,residential,31
dp_253_0,planter,pro_planter_13,1716.65,6401.0,0.39,0,residential,32
dt_254_0,tree,veg_autumn_tree_04,3322.8,6508.0,0.85,0,residential,31
dt_254_1,tree,veg_street_tree_08,3481.4,6460.0,0.91,0,residential,31
dp_254_0,bench,pro_bench_03,3239.5,6445.0,0.46,0,residential,32
dt_255_0,tree,veg_street_tree_08,3660.0,6418.07,0.94,0,residential,31
dt_255_1,tree,veg_planter_tree_10,3660.0,6483.63,0.95,0,residential,31
dp_255_0,bench,pro_bench_18,3467.0,6450.85,0.42,0,residential,32
dt_256_0,tree,veg_planter_tree_10,3883.0,6385.17,0.83,0,residential,31
dt_256_1,tree,veg_planter_tree_10,3883.0,6424.83,0.78,0,residential,31
dp_256_0,hydrant,pro_hydrant_17,3672.5,6405.0,0.46,0,residential,32
dt_257_0,tree,veg_planter_tree_10,5877.0,6374.67,0.91,0,commercial,31
dt_257_1,tree,veg_planter_tree_03,5806.2,6462.0,0.82,0,commercial,31
dp_257_0,newspaper_box,pro_newspaper_box_12,5740.2,6327.0,0.44,0,commercial,32
dp_257_1,planter,pro_planter_13,5687.6,6392.0,0.41000000000000003,0,commercial,32
dp_257_2,hydrant,pro_hydrant_02,5819.4,6327.0,0.45,0,commercial,32
dt_258_0,tree,veg_autumn_tree_04,12217.67,6515.5,0.86,0,dense_urban,31
dt_258_1,tree,veg_planter_tree_03,12264.33,6515.5,0.91,0,dense_urban,31
dp_258_0,utility_box,pro_utility_box_05,12217.67,6277.3,0.47,0,dense_urban,32
dp_258_1,planter,pro_planter_13,12158.0,6428.43,0.42,0,dense_urban,32
dt_259_0,tree,veg_street_tree_08,1130.03,6682.0,0.8,0,residential,31
dt_259_1,tree,veg_street_tree_01,1188.57,6682.0,0.77,0,residential,31
dp_259_0,hydrant,pro_hydrant_02,1159.3,6565.0,0.38,0,residential,32
dt_260_0,tree,veg_street_tree_01,1838.0,6583.5,0.96,0,residential,31
dt_260_1,tree,veg_autumn_tree_04,1766.33,6679.5,0.96,0,residential,31
dp_260_0,hydrant,pro_hydrant_17,1739.5,6531.5,0.45,0,residential,32
dt_261_0,tree,veg_street_tree_01,1917.63,6720.0,0.82,0,residential,31
dt_261_1,tree,veg_planter_tree_03,2068.5,6664.0,0.78,0,residential,31
dp_261_0,bench,pro_bench_18,1838.2,6645.0,0.4,0,residential,32
dt_262_0,tree,veg_street_tree_01,3167.17,6663.2,0.89,0,residential,31
dt_262_1,tree,veg_autumn_tree_04,3206.83,6663.2,0.9299999999999999,0,residential,31
dp_262_0,bench,pro_bench_18,3187.0,6524.0,0.39,0,residential,32
dt_263_0,tree,veg_planter_tree_10,3355.17,6774.8,0.88,0,residential,31
dt_263_1,tree,veg_planter_tree_03,3400.83,6774.8,0.9199999999999999,0,residential,31
dp_263_0,planter,pro_planter_13,3378.0,6544.5,0.42,0,residential,32
dt_264_0,tree,veg_street_tree_01,3766.33,6751.5,0.84,0,residential,31
dt_264_1,tree,veg_planter_tree_10,3879.0,6683.33,0.79,0,residential,31
dp_264_0,hydrant,pro_hydrant_17,3706.0,6658.25,0.48,0,residential,32
dt_265_0,tree,veg_planter_tree_10,3943.67,6737.3,0.9299999999999999,0,residential,31
dt_265_1,tree,veg_planter_tree_03,4063.0,6661.53,0.83,0,residential,31
dp_265_0,hydrant,pro_hydrant_02,3880.0,6632.65,0.44,0,residential,32
dt_266_0,tree,veg_planter_tree_03,12548.5,6600.07,0.85,0,dense_urban,31
dt_266_1,tree,veg_planter_tree_10,12472.83,6749.2,0.91,0,dense_urban,31
dp_266_0,bench,pro_bench_03,12415.17,6521.5,0.47,0,dense_urban,32
dp_266_1,utility_box,pro_utility_box_05,12472.83,6521.5,0.42,0,dense_urban,32
dt_267_0,tree,veg_planter_tree_10,13381.0,6688.3,0.77,0,dense_urban,31
dt_267_1,tree,veg_street_tree_01,13479.0,6619.7,0.87,0,dense_urban,31
dp_267_0,hydrant,pro_hydrant_17,13328.0,6569.1,0.38,0,dense_urban,32
dp_267_1,mailbox,pro_mailbox_04,13421.0,6505.5,0.38,0,dense_urban,32
dt_268_0,tree,veg_planter_tree_10,16014.4,6623.83,0.78,0,dense_urban,31
dt_268_1,tree,veg_planter_tree_03,16014.4,6676.17,0.76,0,dense_urban,31
dp_268_0,planter,pro_planter_13,15788.0,6623.83,0.41000000000000003,0,dense_urban,32
dp_268_1,hydrant,pro_hydrant_17,15931.27,6558.5,0.39,0,dense_urban,32
dt_269_0,tree,veg_planter_tree_03,1194.5,6767.0,0.89,0,residential,31
dt_269_1,tree,veg_street_tree_01,1126.33,6861.0,0.9299999999999999,0,residential,31
dp_269_0,bench,pro_bench_18,1101.25,6716.0,0.49,0,residential,32
dt_270_0,tree,veg_planter_tree_10,1965.17,6874.9,0.94,0,residential,31
dt_270_1,tree,veg_street_tree_08,2058.5,6810.27,0.95,0,residential,31
dp_270_0,bench,pro_bench_03,1914.5,6786.95,0.46,0,residential,32
dt_271_0,tree,veg_street_tree_08,2209.0,6815.4,0.86,0,residential,31
dt_271_1,tree,veg_planter_tree_10,2209.0,6885.8,0.91,0,residential,31
dp_271_0,planter,pro_planter_13,2046.0,6850.6,0.45,0,residential,32
dt_272_0,tree,veg_street_tree_08,2375.5,6962.7,0.96,0,residential,31
dt_272_1,tree,veg_street_tree_01,2410.5,6962.7,0.96,0,residential,31
dp_272_0,hydrant,pro_hydrant_02,2393.0,6716.5,0.38,0,residential,32
dt_273_0,tree,veg_street_tree_01,3275.0,6802.87,0.85,0,residential,31
dt_273_1,tree,veg_autumn_tree_04,3275.0,6869.73,0.91,0,residential,31
dp_273_0,planter,pro_planter_13,3062.0,6836.3,0.43,0,residential,32
dt_274_0,tree,veg_autumn_tree_04,3734.5,6778.2,0.82,0,residential,31
dt_274_1,tree,veg_planter_tree_10,3734.5,6826.6,0.89,0,residential,31
dp_274_0,hydrant,pro_hydrant_02,3508.5,6802.4,0.43,0,residential,32
dt_275_0,tree,veg_street_tree_01,4100.5,6778.67,0.91,0,residential,31
dt_275_1,tree,veg_street_tree_08,4100.5,6825.33,0.82,0,residential,31
dp_275_0,planter,pro_planter_13,3874.5,6802.0,0.45,0,residential,32
dt_276_0,tree,veg_autumn_tree_04,4181.5,6876.0,0.94,0,residential,31
dt_276_1,tree,veg_street_tree_01,4242.5,6876.0,0.84,0,residential,31
dp_276_0,planter,pro_planter_13,4212.0,6735.0,0.41000000000000003,0,residential,32
dt_277_0,tree,veg_street_tree_08,5540.0,6817.3,0.75,0,residential,31
dt_277_1,tree,veg_autumn_tree_04,5540.0,6859.6,0.86,0,residential,31
dp_277_0,planter,pro_planter_13,5403.0,6838.45,0.49,0,residential,32
dt_278_0,tree,veg_street_tree_01,6118.5,6830.17,0.77,0,commercial,31
dt_278_1,tree,veg_planter_tree_10,6118.5,6864.33,0.75,0,commercial,31
dp_278_0,planter,pro_planter_13,5932.5,6821.62,0.47,0,commercial,32
dp_278_1,hydrant,pro_hydrant_17,5932.5,6847.25,0.48,0,commercial,32
dp_278_2,bench,pro_bench_03,5932.5,6872.88,0.49,0,commercial,32
dt_279_0,tree,veg_autumn_tree_04,6369.5,6746.0,0.78,0,commercial,31
dt_279_1,tree,veg_street_tree_08,6295.63,6836.0,0.87,0,commercial,31
dp_279_0,bench,pro_bench_03,6225.8,6697.0,0.4,0,commercial,32
dp_279_1,mailbox,pro_mailbox_04,6170.9,6764.0,0.39,0,commercial,32
dp_279_2,newspaper_box,pro_newspaper_box_12,6309.6,6697.0,0.44,0,commercial,32
dt_280_0,tree,veg_autumn_tree_04,12587.8,6782.83,0.76,0,dense_urban,31
dt_280_1,tree,veg_street_tree_01,12587.8,6831.17,0.86,0,dense_urban,31
dp_280_0,mailbox,pro_mailbox_04,12316.5,6782.83,0.48,0,dense_urban,32
dp_280_1,bench,pro_bench_03,12316.5,6831.17,0.49,0,dense_urban,32
dt_281_0,tree,veg_street_tree_08,13367.4,6745.33,0.78,0,dense_urban,31
dt_281_1,tree,veg_planter_tree_03,13367.4,6774.67,0.76,0,dense_urban,31
dp_281_0,hydrant,pro_hydrant_17,13083.0,6745.33,0.48,0,dense_urban,32
